,Job Profile,Company,AvgSalary,MinSalary,MaxSalary,MinExperience,MaxExperience
4023,Test Lead,bureau-veritas,376952,2.0,6.0,3.0,8.0
4024,Senior Software Developer,bureau-veritas,390013,2.5,5.4,4.0,10.0
4025,Senior Associate,bureau-veritas,352179,1.8,5.8,2.0,7.0
4026,Team Lead,bureau-veritas,284191,1.3,3.9,1.0,6.0
4027,Senior Accounts Associate,bureau-veritas,336179,1.8,4.7,5.0,15.0
4028,Unit Manager,bureau-veritas,1912190,6.0,32.0,1.0,5.0
4029,Senior Insurance Associate,bureau-veritas,836304,3.0,18.5,1.0,6.0
4030,Insurance Associate,indian-navy,415771,3.0,7.8,3.0,10.0
4031,Team Lead Operations,indian-navy,2541765,12.0,37.0,0.0,6.0
4032,Finance Specialist,indian-navy,1702697,5.8,26.0,1.0,4.0
4033,Assistant Manager Operations,indian-navy,862442,3.0,15.5,1.0,7.0
4034,Business Analyst,indian-navy,681030,3.0,15.0,4.0,11.0
4035,Senior Associate,indian-navy,467847,3.2,8.0,0.0,6.0
4036,Analyst,indian-navy,2105477,12.0,32.0,1.0,4.0
4037,Assistant Vice President,indian-navy,1997467,7.8,30.3,8.0,14.0
4038,Assistant Officer,indian-navy,420925,1.5,7.5,5.0,10.0
4039,Officer,indian-navy,893809,3.0,18.0,1.0,5.0
4040,Relationship Manager,suzuki-motor-gujarat,367904,2.2,5.1,2.0,5.0
4041,Junior Officer,suzuki-motor-gujarat,2139395,9.0,36.3,0.0,1.0
4042,Development Engineer,suzuki-motor-gujarat,336701,1.7,4.8,8.0,13.0
4043,Branch Head,suzuki-motor-gujarat,358304,3.3070448732852826,12.01799581492676,5.0,9.0
4044,Senior Officer,suzuki-motor-gujarat,689482,4.0,10.5,1.0,9.0
4045,Junior Engineer,suzuki-motor-gujarat,511992,2.9,8.0,5.0,12.0
4046,Assistant Engineer,suzuki-motor-gujarat,1018408,6.2,16.5,2.0,7.0
4047,Senior Software Engineer,suzuki-motor-gujarat,527373,2.6,9.0,7.0,16.0
4048,Software Engineer,suzuki-motor-gujarat,2372037,12.0,35.0,3.0,7.0
4049,Embedded Software Engineer,suzuki-motor-gujarat,1111137,6.0,16.6,0.0,5.0
4050,Technical Lead,care-health-insurance,3215763,19.5,44.5,6.0,11.0
4051,QA Engineer,care-health-insurance,337830,2.0,5.0,4.0,7.0
4052,Quality Engineer,care-health-insurance,581169,2.7,10.6,7.0,13.0
4053,Senior Engineer,care-health-insurance,849715,2.6,27.0,2.0,6.0
4054,Software Developer,care-health-insurance,340531,2.5,5.2,4.0,15.0
4055,Lab Technician,care-health-insurance,1325482,6.4,22.4,1.0,11.0
4056,Territory Manager,care-health-insurance,1154240,5.2,19.1,9.0,17.0
4057,Phlebotomist,care-health-insurance,766701,3.6,10.5,0.0,7.0
4058,Medical Laboratory Technician,care-health-insurance,221465,1.1,4.0,3.0,10.0
4059,Area Sales Manager,care-health-insurance,260825,1.5,4.5,3.0,11.0
4060,Territory Sales Manager,sopra-steria,1106841,3.9,25.0,0.0,7.0
4061,Senior Lab Technician,sopra-steria,516254,2.5,10.2,2.0,8.0
4062,Medical Lab Technologist,sopra-steria,453855,3.1,9.4,7.0,17.0
4063,Laboratory Technologist,sopra-steria,1612947,4.7,24.0,0.0,10.0
4064,Lab Administrator,sopra-steria,460692,1.8,7.1,0.0,4.0
4065,Deputy Manager,sopra-steria,284221,1.2,5.0,1.0,4.0
4066,Relationship Manager,sopra-steria,728736,4.0,13.4,3.0,6.0
4067,Branch Manager,sopra-steria,530924,2.5,13.0,0.0,4.0
4068,Associate Vice President,sopra-steria,322768,3.3070448732852826,12.01799581492676,0.0,3.0
4069,Key Account Manager,sopra-steria,429535,2.3,6.0,5.0,10.0
4070,DPT.Manager,big-bazaar,266828,3.3070448732852826,12.01799581492676,0.0,4.0
4071,Equity Dealer,big-bazaar,297937,3.3070448732852826,12.01799581492676,1.0,5.0
4072,Equity Advisor,big-bazaar,646001,4.0,8.1,3.0,9.0
4073,Cluster Manager,big-bazaar,422467,2.9,5.7,1.0,3.0
4074,Management Trainee,big-bazaar,430949,2.0,6.1,0.0,10.0
4075,Executive Accountant,big-bazaar,339112,1.9,5.1,0.0,10.0
4076,Customer Service Executive,big-bazaar,287538,1.5,4.1,1.0,6.0
4077,Operations Executive,big-bazaar,458411,2.6,6.5,1.0,7.0
4078,Senior Accounts Executive,big-bazaar,423507,2.0,7.0,5.0,11.0
4079,Executive Export Documentation,big-bazaar,329412,1.5,6.0,1.0,8.0
4080,Customer Care Executive,honda,654735,3.9,10.0,3.0,12.0
4081,Executive Assistant,honda,1548513,7.0,30.5,1.0,6.0
4082,Back Office Executive,honda,313360,2.0,4.5,1.0,10.0
4083,Documentation Executive,honda,368384,2.4,5.6,3.0,11.0
4084,Supervisor,honda,327411,1.8,5.0,0.0,12.0
4085,Business Development Executive,honda,338797,2.0,6.2,1.0,7.0
4086,Territory Sales Manager,honda,502173,3.1,7.5,6.0,17.0
4087,Key Accounts Executive,honda,852097,3.5,12.0,10.0,17.0
4088,Team Lead,honda,293862,1.4,4.6,0.0,6.0
4089,Sales Executive,honda,273802,1.5,4.2,2.0,10.0
4090,Area Sales Manager,kyndryl,273003,1.1,3.7,0.0,5.0
4091,Business Development Associate,kyndryl,432222,2.0,7.0,0.0,5.0
4092,Senior Territory Sales Manager,kyndryl,265980,1.6,3.6,5.0,11.0
4093,Operations Analyst,kyndryl,240004,1.6,4.1,0.0,1.0
4094,Key Account Manager,kyndryl,288715,1.4,4.4,0.0,6.0
4095,Network Engineer,kyndryl,252948,1.1,3.9,0.0,6.0
4096,System Engineer,kyndryl,262202,1.2,4.0,1.0,4.0
4097,Gnoc Engineer,kyndryl,708801,4.1,10.3,3.0,9.0
4098,Software Developer,kyndryl,276271,1.0,4.6,1.0,5.0
4099,Senior Network Engineer,kyndryl,736227,3.8,10.5,0.0,3.0
4100,NOC Engineer,gvk-emergency-management-and-research-institute,570813,3.6,8.2,1.0,5.0
4101,Senior Systems Engineer,gvk-emergency-management-and-research-institute,365951,2.0,6.0,0.0,4.0
4102,Security Engineer,gvk-emergency-management-and-research-institute,281213,3.3070448732852826,12.01799581492676,1.0,4.0
4103,Senior Engineer,gvk-emergency-management-and-research-institute,986517,3.5,21.0,6.0,15.0
4104,Network Security Engineer,gvk-emergency-management-and-research-institute,353894,2.2,4.5,0.0,9.0
4105,Sales Manager,gvk-emergency-management-and-research-institute,803710,6.0,10.0,1.0,10.0
4106,Agency Manager,gvk-emergency-management-and-research-institute,592062,4.0,9.0,0.0,5.0
4107,Relationship Manager,gvk-emergency-management-and-research-institute,637683,3.0,11.4,0.0,10.0
4108,Senior Relationship Officer,gvk-emergency-management-and-research-institute,418682,1.2,8.5,1.0,8.0
4109,Relationship Officer,gvk-emergency-management-and-research-institute,511048,1.7,8.4,5.0,13.0
4110,Credit Manager,ninjacart,364568,2.0,7.1,0.0,8.0
4111,Branch Manager,ninjacart,594076,2.7,8.5,3.0,10.0
4112,Senior Sales Manager,ninjacart,848483,2.7,13.0,1.0,6.0
4113,Cluster Manager,ninjacart,410722,1.4,6.5,1.0,5.0
4114,Deputy Manager,ninjacart,712399,2.6,11.9,1.0,9.0
4115,Technical Lead,ninjacart,543903,2.0,8.1,1.0,8.0
4116,Senior Software Engineer,ninjacart,745831,3.0,14.0,1.0,6.0
4117,Senior Product Engineer,ninjacart,535485,2.2,8.5,1.0,5.0
4118,Software Engineer,ninjacart,534549,2.2,9.5,5.0,11.0
4119,Senior Engineer Product Development,ninjacart,270019,1.5,4.2,2.0,8.0
4120,Senior Engineer,adani-wilmar,460005,1.9,10.5,3.0,10.0
4121,Product Engineer,adani-wilmar,275285,2.0,4.0,1.0,6.0
4122,Lead Product Engineer,adani-wilmar,261383,2.0,3.7,5.0,10.0
4123,Associate Engineer,adani-wilmar,684199,4.0,12.0,2.0,8.0
4124,Associate Product Engineer,adani-wilmar,827844,5.0,12.3,2.0,10.0
4125,Staff Nurse,adani-wilmar,614280,3.0,11.5,0.0,6.0
4126,Deputy Manager,adani-wilmar,811598,5.0,12.0,0.0,8.0
4127,Junior Executive,adani-wilmar,693140,3.8,10.6,0.0,6.0
4128,Pharmacist,adani-wilmar,2060845,7.3,33.0,0.0,6.0
4129,Hospital Pharmacist,adani-wilmar,1376041,4.6,24.0,0.0,10.0
4130,System Engineer,lucas-tvs,1174656,4.8,24.0,2.0,15.0
4131,Clinical Engineer,lucas-tvs,764320,2.8,15.7,2.0,11.0
4132,Dialysis Technician,lucas-tvs,1454976,4.9,25.0,4.0,9.0
4133,Physician Assistant,lucas-tvs,1334116,4.6,21.5,2.0,8.0
4134,Lab Technician,lucas-tvs,626391,3.1,10.0,6.0,14.0
4135,Deputy Manager,lucas-tvs,1824690,7.6,27.0,3.0,9.0
4136,Senior Software Engineer,lucas-tvs,516432,2.5,7.0,3.0,9.0
4137,Software Technologist 1,lucas-tvs,318288,2.4,5.0,1.0,5.0
4138,Senior Accounting Specialist,lucas-tvs,252703,3.3070448732852826,12.01799581492676,3.0,7.0
4139,Sales Executive,lucas-tvs,689957,3.6,10.5,3.0,8.0
4140,Software Technologist 2,power-mech-projects,225563,1.3,3.0,2.0,5.0
4141,Technical Specialist,power-mech-projects,278914,1.6,3.7,7.0,13.0
4142,Software Engineer,power-mech-projects,267054,1.3,4.1,0.0,1.0
4143,Software Technologist,power-mech-projects,367983,2.3,4.9,0.0,3.0
4144,Project Manager,power-mech-projects,315702,2.0,4.2,0.0,4.0
4145,Project Engineer,power-mech-projects,231642,1.2,3.5,1.0,15.0
4146,System Engineer,power-mech-projects,467271,2.0,8.4,0.0,6.0
4147,Service Engineer,power-mech-projects,258638,1.2,3.6,1.0,6.0
4148,Senior Engineer,power-mech-projects,1448252,7.1,21.0,0.0,4.0
4149,Field Service Engineer,power-mech-projects,1450808,6.2,20.0,1.0,5.0
4150,Software Engineer,upgrad,2189671,10.0,29.2,2.0,6.0
4151,Project Lead,upgrad,1140852,5.4,16.3,0.0,5.0
4152,Applications Engineer,upgrad,370881,1.0,9.1,0.0,6.0
4153,BMS Engineer,upgrad,2499352,14.0,29.5,1.0,8.0
4154,Senior Project Engineer,upgrad,1722317,8.1,22.5,6.0,16.0
4155,Sales Manager,upgrad,946410,4.0,15.2,3.0,9.0
4156,Associate Sales Manager,upgrad,2185091,10.5,30.0,4.0,9.0
4157,Cluster Manager,upgrad,2279793,8.0,42.1,5.0,12.0
4158,Smart Distribution Officer,upgrad,543775,1.8,12.2,2.0,8.0
4159,Business Manager,upgrad,735067,4.2,9.5,8.0,12.0
4160,Support Officer,cams,354021,1.2,6.0,6.0,11.0
4161,Operations Executive,cams,1189490,6.0,20.0,1.0,5.0
4162,Customer Support Officer,cams,548906,1.5,9.0,7.0,10.0
4163,Sales Support Officer,cams,700690,2.9,17.0,8.0,16.0
4164,Branch Manager,cams,1530949,4.5,27.0,2.0,10.0
4165,Research Associate,cams,682396,2.1,13.5,2.0,10.0
4166,Senior Research Associate,cams,303297,1.1,6.5,2.0,10.0
4167,Associate Scientist,cams,1068756,4.8,18.8,8.0,13.0
4168,Deputy Manager,cams,484176,1.9,8.2,2.0,9.0
4169,Scientific Manager,cams,363815,2.1,5.6,1.0,5.0
4170,Junior Research Associate,parle-products,1128054,4.9,17.5,8.0,16.0
4171,Analytical Research Associate,parle-products,273964,1.5,4.0,2.0,7.0
4172,Senior Scientific Manager,parle-products,803137,3.2,11.5,1.0,8.0
4173,Associate Director,parle-products,225172,1.3,3.2,6.0,12.0
4174,Executive Production,parle-products,232684,1.1,3.2,0.0,13.0
4175,Sales Executive,parle-products,242894,1.1,3.5,0.0,9.0
4176,Collections Manager,parle-products,237920,1.2,3.0,9.0,19.0
4177,Operations Executive,parle-products,1037942,6.3,15.0,0.0,8.0
4178,Territory Manager,parle-products,394927,1.8,6.0,4.0,15.0
4179,Collections Executive,parle-products,646824,3.5,8.6,0.0,6.0
4180,Finance Executive,sap,868973,5.6,11.5,0.0,6.0
4181,Sales Manager,sap,831627,5.3,11.5,1.0,7.0
4182,Senior Associate,sap,1299678,7.5,14.8,0.0,5.0
4183,Relationship Manager,sap,275627,1.5,4.0,9.0,18.0
4184,Credit Analyst,sap,338554,2.3,4.7,0.0,5.0
4185,Senior Software Engineer,sap,1670023,12.5,19.6,3.0,9.0
4186,Lead Engineer,sap,3298438,27.0,40.0,1.0,13.0
4187,Software Engineer,sap,421438,2.6,4.6,8.0,13.0
4188,Senior Engineer,sap,188843,3.3070448732852826,12.01799581492676,6.0,17.0
4189,Design Engineer,sap,630540,2.5,9.5,0.0,3.0
4190,Technical Lead,rmsi,266604,1.3,4.2,1.0,4.0
4191,Senior Design Engineer,rmsi,643468,3.3,11.1,9.0,17.0
4192,Project Lead,rmsi,226773,3.3070448732852826,12.01799581492676,11.0,22.0
4193,Software Developer,rmsi,209757,3.3070448732852826,12.01799581492676,3.0,7.0
4194,Engineer Trainee,rmsi,660747,2.4,12.5,0.0,8.0
4195,Inspection Engineer,rmsi,2390975,4.0,33.6,4.0,16.0
4196,Chemist,rmsi,390821,2.0,7.7,2.0,9.0
4197,QC Chemist,rmsi,431040,2.4,6.2,4.0,17.0
4198,Senior Inspection Engineer,rmsi,1015486,3.6,21.0,0.0,6.0
4199,Senior Chemist,rmsi,1361715,6.0,23.0,0.0,8.0
4200,Quality Inspector,tvs-sundram-fasteners,558196,2.7,13.5,4.0,11.0
4201,Quality Engineer,tvs-sundram-fasteners,978287,3.4,18.0,5.0,15.0
4202,Junior Executive,tvs-sundram-fasteners,535633,2.1,8.1,2.0,10.0
4203,Field Engineer,tvs-sundram-fasteners,1768678,6.8,27.0,2.0,7.0
4204,Senior Engineer,tvs-sundram-fasteners,795534,3.5,11.0,2.0,8.0
4205,Senior Engineer,tvs-sundram-fasteners,1563885,8.0,25.5,5.0,16.0
4206,Deputy Manager,tvs-sundram-fasteners,599051,2.2,13.0,0.0,5.0
4207,Trainee,tvs-sundram-fasteners,312689,2.1,4.4,3.0,12.0
4208,Sales Executive,tvs-sundram-fasteners,474193,1.1,10.2,1.0,7.0
4209,Sales Manager,tvs-sundram-fasteners,375135,1.5,7.8,7.0,15.0
4210,Quality Engineer,exide-life-insurance,353096,1.5,6.4,4.0,11.0
4211,Operator,exide-life-insurance,650816,3.4,11.0,8.0,16.0
4212,Junior Engineer,exide-life-insurance,470048,2.0,8.2,1.0,4.0
4213,Production Engineer,exide-life-insurance,323078,1.5,6.0,0.0,2.0
4214,Team Lead,exide-life-insurance,361062,2.0,5.9,0.0,13.0
4215,Spatial Data Specialist 2,exide-life-insurance,358738,1.1,6.3,0.0,9.0
4216,Spatial Data Specialist,exide-life-insurance,286642,1.5,5.0,0.0,9.0
4217,GIS Analyst,exide-life-insurance,582572,3.2,10.5,5.0,20.0
4218,Spatial Data Specialist 1,exide-life-insurance,947236,5.2,14.0,3.0,10.0
4219,Senior Spatial Data Specialist,exide-life-insurance,1487336,9.0,18.0,1.0,6.0
4220,GIS Analyst II,valuelabs,206680,3.3070448732852826,12.01799581492676,1.0,8.0
4221,Data Specialist,valuelabs,200079,3.3070448732852826,12.01799581492676,1.0,8.0
4222,GIS Analyst 1,valuelabs,332010,3.3070448732852826,12.01799581492676,1.0,7.0
4223,Senior Software Engineer,valuelabs,413323,1.0,9.0,4.0,13.0
4224,Project Lead,valuelabs,183033,3.3070448732852826,12.01799581492676,6.0,13.0
4225,Project Manager,valuelabs,336606,1.5,5.4,10.0,18.0
4226,Financial Analyst,valuelabs,324745,3.3070448732852826,12.01799581492676,1.0,5.0
4227,Associate Engineer,valuelabs,379653,1.4,15.0,0.0,5.0
4228,Service Reliability Engineer,valuelabs,349108,2.5,4.7,0.0,8.0
4229,Network Engineer,valuelabs,272696,1.0,4.1,1.0,11.0
4230,SME,uflex,271122,2.0,4.1,0.0,6.0
4231,Finance Manager,uflex,260153,1.8,3.8,1.0,8.0
4232,Service Request Coordinator,uflex,581516,3.7,7.5,1.0,10.0
4233,Project Coordinator,uflex,355509,2.6,4.6,3.0,11.0
4234,Senior Financial Analyst,uflex,262762,1.8,4.0,3.0,7.0
4235,Associate Consultant,uflex,248531,1.8,3.3,0.0,6.0
4236,Team Lead,uflex,2316262,10.0,31.0,1.0,5.0
4237,Product Engineer,uflex,1246478,8.7,17.0,0.0,5.0
4238,Senior Project Leader,uflex,1650710,5.6,35.0,5.0,10.0
4239,Software Developer,uflex,1588880,4.3,22.5,3.0,6.0
4240,Software Engineer,canara-hsbc-life-insurance,435735,3.0,6.0,0.0,5.0
4241,Project Engineer,canara-hsbc-life-insurance,644572,3.1,11.0,0.0,4.0
4242,Java Developer,canara-hsbc-life-insurance,531783,2.5,9.0,4.0,9.0
4243,System Engineer,canara-hsbc-life-insurance,459294,2.8,7.5,10.0,16.0
4244,Project Manager,canara-hsbc-life-insurance,2832439,15.7,35.0,8.0,19.0
4245,Research Analyst,canara-hsbc-life-insurance,460464,3.0,6.5,3.0,12.0
4246,Senior Research Analyst,canara-hsbc-life-insurance,533275,3.4,8.7,0.0,4.0
4247,Analyst,canara-hsbc-life-insurance,2019046,8.8,25.5,3.0,8.0
4248,Lead Analyst,canara-hsbc-life-insurance,646149,1.5,12.2,1.0,7.0
4249,Credit Analyst,canara-hsbc-life-insurance,1371210,5.3,22.5,3.0,8.0
4250,Senior Associate,phn-technology,795123,2.0,15.4,8.0,15.0
4251,Senior Credit Analyst,phn-technology,1754801,7.2,26.0,3.0,7.0
4252,Associate Director,phn-technology,672433,2.2,18.0,3.0,9.0
4253,Business Development Officer,phn-technology,754043,2.1,18.0,5.0,13.0
4254,Senior Analyst,phn-technology,534190,3.0,6.5,0.0,5.0
4255,Project Manager,phn-technology,722943,2.7,13.0,4.0,11.0
4256,Junior Executive,phn-technology,445868,2.0,7.5,0.0,7.0
4257,Production Editor,phn-technology,1982263,10.3,29.0,6.0,15.0
4258,Data Analyst,phn-technology,934790,3.0,17.5,0.0,5.0
4259,SME,phn-technology,1390634,6.0,26.0,1.0,6.0
4260,Copy Editor,motilal-oswal-financial-services,668898,2.0,15.8,0.0,3.0
4261,Graphic Designer,motilal-oswal-financial-services,2270075,10.0,34.0,1.0,5.0
4262,Quality Analyst,motilal-oswal-financial-services,1054533,5.2,16.7,1.0,2.0
4263,Quality Controller,motilal-oswal-financial-services,570854,2.0,9.0,9.0,16.0
4264,Software Developer,motilal-oswal-financial-services,1443461,8.0,21.5,0.0,8.0
4265,Senior Analyst,motilal-oswal-financial-services,3665137,20.0,55.0,2.0,10.0
4266,Analyst,motilal-oswal-financial-services,358573,2.0,5.3,0.0,7.0
4267,Senior Financial Analyst,motilal-oswal-financial-services,1355393,5.0,28.5,6.0,12.0
4268,Business Analyst,motilal-oswal-financial-services,366733,3.3070448732852826,12.01799581492676,1.0,5.0
4269,Territory Business Executive,motilal-oswal-financial-services,238720,3.3070448732852826,12.01799581492676,0.0,6.0
4270,Medical Representative,cisco,383395,1.5,6.5,2.0,8.0
4271,Senior Territory Business Executive,cisco,234075,1.0,5.0,9.0,18.0
4272,Regional Business Manager,cisco,322686,2.0,5.0,0.0,7.0
4273,Data Analyst,cisco,274408,3.3070448732852826,12.01799581492676,4.0,9.0
4274,Financial Analyst,cisco,268244,1.0,4.5,0.0,10.0
4275,Diploma Trainee Engineer,cisco,363767,1.5,7.0,0.0,4.0
4276,Assistant Engineer,cisco,263582,1.1,5.0,0.0,12.0
4277,Quality Engineer,cisco,491739,1.7,8.4,0.0,4.0
4278,Diploma Mechanical Engineer,cisco,1615128,8.0,22.2,0.0,6.0
4279,Production Engineer,cisco,1137534,5.8,15.3,0.0,10.0
4280,Senior Engineer,jindal-stainless,1441726,7.0,19.8,1.0,8.0
4281,Deputy Manager,jindal-stainless,1166474,6.4,15.1,0.0,5.0
4282,Engineer Trainee,jindal-stainless,779020,4.5,9.6,1.0,11.0
4283,Trainee,jindal-stainless,564036,3.3070448732852826,12.01799581492676,1.0,6.0
4284,Quality Inspector,jindal-stainless,918257,5.5,11.6,3.0,9.0
4285,Team Lead,jindal-stainless,1713631,9.5,30.0,0.0,6.0
4286,Process Associate,jindal-stainless,1053156,5.0,15.0,4.0,9.0
4287,Team Lead Operations,jindal-stainless,854932,3.5,12.0,1.0,5.0
4288,Channel Team Lead,jindal-stainless,197743,1.1,3.1,6.0,12.0
4289,Supervisor,jindal-stainless,260656,1.6,4.0,1.0,13.0
4290,Operations Manager,unacademy,240023,1.2,4.0,6.0,14.0
4291,Station Support Associate,unacademy,189456,1.1,3.2,11.0,20.0
4292,Station Supervisor,unacademy,247053,1.2,4.8,1.0,6.0
4293,Delivery Boy,unacademy,618862,3.6,8.0,3.0,8.0
4294,Station Manager,unacademy,861957,5.1,11.5,0.0,4.0
4295,Senior Engineer,unacademy,191865,1.5,2.5,2.0,6.0
4296,Senior Administrator,unacademy,187656,1.1,2.5,0.0,5.0
4297,System Administrator,unacademy,170115,1.1,2.5,0.0,4.0
4298,SME,unacademy,587944,3.0,9.0,1.0,7.0
4299,Devops Engineer,unacademy,270344,1.0,4.1,5.0,14.0
4300,Network Engineer,tata-capital-financial-services,635077,3.0,8.5,8.0,19.0
4301,Backup Administrator,tata-capital-financial-services,794804,4.5,11.3,0.0,3.0
4302,Sme Associate,tata-capital-financial-services,287095,1.5,5.0,1.0,3.0
4303,Service Engineer,tata-capital-financial-services,1702528,7.6,36.0,0.0,3.0
4304,Technical Support Engineer,tata-capital-financial-services,244718,3.3070448732852826,12.01799581492676,0.0,11.0
4305,Customer Care Executive,tata-capital-financial-services,360434,2.1,4.6,0.0,8.0
4306,Quality Analyst,tata-capital-financial-services,131648,3.3070448732852826,12.01799581492676,1.0,11.0
4307,Senior Customer Service Executive,tata-capital-financial-services,1242858,1.3,20.7,3.0,12.0
4308,Team Lead,tata-capital-financial-services,332291,2.3,4.6,2.0,8.0
4309,Customer Support Executive,tata-capital-financial-services,710679,2.2,15.0,6.0,12.0
4310,Quality Verifier,citicorp,452990,2.1,8.0,1.0,5.0
4311,Senior Officer,citicorp,1521276,7.8,20.0,2.0,9.0
4312,Customer Support Officer,citicorp,584585,3.0,12.5,1.0,6.0
4313,Customer Service Executive,citicorp,406974,2.2,6.0,4.0,13.0
4314,Sales Executive,citicorp,538353,2.8,8.0,0.0,7.0
4315,Cashier,citicorp,1338102,5.4,17.0,3.0,8.0
4316,Engineer- Customer Support,citicorp,330310,2.4,4.0,2.0,7.0
4317,ATM Custodian,citicorp,321818,1.6,5.5,6.0,11.0
4318,MIS Executive,citicorp,215011,3.3070448732852826,12.01799581492676,2.0,5.0
4319,Cash Officer,citicorp,253100,1.3,4.0,1.0,6.0
4320,Custodian,wockhardt,262505,1.0,4.0,2.0,5.0
4321,Desktop Support Engineer,wockhardt,407128,3.3070448732852826,12.01799581492676,5.0,10.0
4322,Operations Executive,wockhardt,242309,1.0,4.0,0.0,2.0
4323,FMS Engineer,wockhardt,210939,1.0,3.3,0.0,4.0
4324,HR Executive,wockhardt,432137,2.8,7.0,0.0,4.0
4325,Key Account Manager,wockhardt,230056,1.0,3.6,1.0,7.0
4326,City Manager,wockhardt,224722,1.0,4.0,0.0,5.0
4327,Business Development Manager,wockhardt,214420,1.3,3.7,1.0,9.0
4328,Team Lead,wockhardt,211773,3.3070448732852826,12.01799581492676,0.0,4.0
4329,Sales Officer,wockhardt,248189,3.3070448732852826,12.01799581492676,0.0,4.0
4330,Business Analyst,renault-nissan-technology-&-business-centre-india,226427,3.3070448732852826,12.01799581492676,3.0,8.0
4331,Senior Key Account Manager,renault-nissan-technology-&-business-centre-india,221528,1.0,3.2,0.0,3.0
4332,Catalog Associate,renault-nissan-technology-&-business-centre-india,181082,3.3070448732852826,12.01799581492676,0.0,5.0
4333,Business Development Executive,renault-nissan-technology-&-business-centre-india,208321,1.0,3.2,0.0,3.0
4334,Senior Business Analyst,renault-nissan-technology-&-business-centre-india,219620,1.1,3.8,0.0,9.0
4335,Operations Executive,renault-nissan-technology-&-business-centre-india,215094,1.1,3.3,1.0,10.0
4336,Business Development Manager,renault-nissan-technology-&-business-centre-india,124862,3.3070448732852826,12.01799581492676,1.0,5.0
4337,Area Manager,renault-nissan-technology-&-business-centre-india,267346,1.2,4.1,0.0,6.0
4338,Key Account Manager,renault-nissan-technology-&-business-centre-india,490911,2.2,6.5,0.0,9.0
4339,Operation Assistant,renault-nissan-technology-&-business-centre-india,711525,4.1,10.4,0.0,6.0
4340,Senior Executive Operations,aecom,511358,3.5,7.5,0.0,6.0
4341,Logistics Executive,aecom,567461,2.9,9.0,0.0,8.0
4342,Finance Executive,aecom,285461,2.0,4.0,1.0,5.0
